,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
1100,True,https://www.amazon.com/b?ie=UTF8&node=16977257011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,Languages & Tools,,,,
1101,True,https://www.amazon.com/b?ie=UTF8&node=16977281011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,Microsoft Programming,,,,
1102,True,https://www.amazon.com/b?ie=UTF8&node=16977282011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,Mobile Devices,,,,
1103,True,https://www.amazon.com/b?ie=UTF8&node=16977283011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,Open Source,,,,
1104,True,https://www.amazon.com/b?ie=UTF8&node=16977285011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,Pattern Recognition,,,,
1105,True,https://www.amazon.com/Software-Design-Computers-Internet-eBooks/b?ie=UTF8&node=156144011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,"Software Design, Testing & Engineering",,,,
1106,True,https://www.amazon.com/b?ie=UTF8&node=16977287011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,"Software Design, Testing & Engineering",Object Oriented Design,,,
1107,True,https://www.amazon.com/Software-Development-Computers-Internet-eBooks/b?ie=UTF8&node=156145011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,"Software Design, Testing & Engineering",Software Development,,,
1108,True,https://www.amazon.com/Software-Project-Management/b?ie=UTF8&node=156146011,Kindle Store,Kindle eBooks,Computers & Technology,Programming,"Software Design, Testing & Engineering",Software Project Management,,,
1109,True,https://www.amazon.com/b?ie=UTF8&node=16977290011,Kindle Store,Kindle eBooks,Computers & Technology,Security & Encryption,,,,,
1110,True,https://www.amazon.com/b?ie=UTF8&node=16232536011,Kindle Store,Kindle eBooks,Computers & Technology,Tech Culture & Computer Literacy,,,,,
1111,True,https://www.amazon.com/b?ie=UTF8&node=16232546011,Kindle Store,Kindle eBooks,Computers & Technology,Tech Culture & Computer Literacy,Web Development,,,,
1112,True,https://www.amazon.com/Cooking-Food-Wine-Kindle-eBooks/b?ie=UTF8&node=156154011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",,,,,,
1113,True,https://www.amazon.com/Baking/b?ie=UTF8&node=156155011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Baking,,,,,
1114,True,https://www.amazon.com/Canning-Preserving/b?ie=UTF8&node=156166011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Canning & Preserving,,,,,
1115,True,https://www.amazon.com/b?ie=UTF8&node=156167011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,,,,,
1116,True,https://www.amazon.com/Cooking-Cheese-Dairy/b?ie=UTF8&node=156168011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,Cheese & Dairy,,,,
1117,True,https://www.amazon.com/Cooking-Fruit/b?ie=UTF8&node=156169011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,Fruits,,,,
1118,True,https://www.amazon.com/Herbs-Spices-Condiments-in-Cooking/b?ie=UTF8&node=156170011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Herbs, Spices & Condiments",,,,
1119,True,https://www.amazon.com/Cooking-Meat-Poultry-Seafood/b?ie=UTF8&node=156171011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Meat, Poultry & Seafood",,,,
1120,True,https://www.amazon.com/Cooking-Game-Meat/b?ie=UTF8&node=156172011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Meat, Poultry & Seafood",Game,,,
1121,True,https://www.amazon.com/Cooking-Meats/b?ie=UTF8&node=156173011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Meat, Poultry & Seafood",Meats,,,
1122,True,https://www.amazon.com/Cooking-Poultry/b?ie=UTF8&node=156174011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Meat, Poultry & Seafood",Poultry,,,
1123,True,https://www.amazon.com/Cooking-Seafood/b?ie=UTF8&node=156175011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Meat, Poultry & Seafood",Seafood,,,
1124,True,https://www.amazon.com/Cooking-Pasta/b?ie=UTF8&node=156176011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,Pasta,,,,
1125,True,https://www.amazon.com/Cooking-Rice-Grains/b?ie=UTF8&node=156177011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,Rice & Grains,,,,
1126,True,https://www.amazon.com/Sauces-Salsa-Garnish-Cooking/b?ie=UTF8&node=156178011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Cooking by Ingredient,"Sauces, Salsa & Garnishes",,,,
1127,True,https://www.amazon.com/Culinary-Arts-Techniques/b?ie=UTF8&node=156179011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Culinary Arts & Techniques,,,,,
1128,True,https://www.amazon.com/Drinks-Beverages/b?ie=UTF8&node=156180011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Drinks & Beverages,,,,,
1129,True,https://www.amazon.com/b?ie=UTF8&node=16744906011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Drinks & Beverages,Alcoholic,,,,
1130,True,https://www.amazon.com/Coffee-Tea/b?ie=UTF8&node=156183011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Drinks & Beverages,Coffee & Tea,,,,
1131,True,https://www.amazon.com/Juices-Smoothies/b?ie=UTF8&node=11650853011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Drinks & Beverages,Juices & Smoothies,,,,
1132,True,https://www.amazon.com/Non-Alcoholic-Beverages/b?ie=UTF8&node=6361579011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Drinks & Beverages,Non-Alcoholic,,,,
1133,True,https://www.amazon.com/Gastronomy/b?ie=UTF8&node=156186011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Gastronomy,,,,,
1134,True,https://www.amazon.com/Gastronomy-Essays/b?ie=UTF8&node=156187011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Gastronomy,Essays,,,,
1135,True,https://www.amazon.com/Gastronomy-History/b?ie=UTF8&node=156188011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Gastronomy,History,,,,
1136,True,https://www.amazon.com/Low-Budget-Cooking/b?ie=UTF8&node=6361580011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,,,,,
1137,True,https://www.amazon.com/Meal-Cooking/b?ie=UTF8&node=156190011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,,,,
1138,True,https://www.amazon.com/Appetizer-Cooking/b?ie=UTF8&node=156191011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Appetizers,,,
1139,True,https://www.amazon.com/Breakfast-Cooking/b?ie=UTF8&node=156192011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Breakfast,,,
1140,True,https://www.amazon.com/Casseroles/b?ie=UTF8&node=6361581011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Casseroles,,,
1141,True,https://www.amazon.com/Courses-Dishes/b?ie=UTF8&node=6361582011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Casseroles,Courses & Dishes,,
1142,True,https://www.amazon.com/Soup-Stew-Cooking/b?ie=UTF8&node=156193011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Casseroles,Courses & Dishes,Soups & Stews,
1143,True,https://www.amazon.com/Dessert-Sweets-Cooking/b?ie=UTF8&node=156194011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Meals,Casseroles,Courses & Dishes,Sweets,
1144,True,https://www.amazon.com/Natural-Foods/b?ie=UTF8&node=156195011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Natural Foods,,,,
1145,True,https://www.amazon.com/Outdoor-Cooking/b?ie=UTF8&node=156196011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Outdoor Cooking,,,,
1146,True,https://www.amazon.com/Professional-Cooking/b?ie=UTF8&node=156199011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Professional Cooking,,,,
1147,True,https://www.amazon.com/Professional-Cooking-in-Quantity/b?ie=UTF8&node=156201011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Professional Cooking,Quantity,,,
1148,True,https://www.amazon.com/b?ie=UTF8&node=17729259011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Professional Cooking,Individual Chefs & Restaurants,,,
1149,True,https://www.amazon.com/Quick-Easy-Cooking/b?ie=UTF8&node=156202011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Quick & Easy,,,,
1150,True,https://www.amazon.com/Cooking-One/b?ie=UTF8&node=156203011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Quick & Easy,Cooking for One,,,
1151,True,https://www.amazon.com/Cooking-with-Kids/b?ie=UTF8&node=11650854011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Quick & Easy,Cooking with Kids,,,
1152,True,https://www.amazon.com/Microwave-Cookery/b?ie=UTF8&node=156205011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Quick & Easy,Cooking with Kids,Microwave Cookery,,
1153,True,https://www.amazon.com/Cooking-Food-Wine-Reference/b?ie=UTF8&node=156206011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Reference,,,,
1154,True,https://www.amazon.com/Regional-International-Cooking/b?ie=UTF8&node=156207011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,,,,
1155,True,https://www.amazon.com/African-Cooking/b?ie=UTF8&node=156208011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,African,,,
1156,True,https://www.amazon.com/Asian-Cooking/b?ie=UTF8&node=156209011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,,,
1157,True,https://www.amazon.com/Chinese-Cooking/b?ie=UTF8&node=156210011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Chinese,,
1158,True,https://www.amazon.com/Indian-Cooking/b?ie=UTF8&node=156212011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Indian,,
1159,True,https://www.amazon.com/Japanese-Cooking/b?ie=UTF8&node=156213011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Japanese,,
1160,True,https://www.amazon.com/Pacific-Rim-Cooking/b?ie=UTF8&node=156214011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Pacific Rim,,
1161,True,https://www.amazon.com/Southeast-Asian-Cooking/b?ie=UTF8&node=14530436011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Southeast Asian,,
1162,True,https://www.amazon.com/Thai-Cooking/b?ie=UTF8&node=156215011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Southeast Asian,Thai,
1163,True,https://www.amazon.com/Vietnamese-Cooking/b?ie=UTF8&node=156216011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Southeast Asian,Vietnamese,
1164,True,https://www.amazon.com/Wok-Cookery/b?ie=UTF8&node=156217011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Asian,Southeast Asian,Wok Cookery,
1165,True,https://www.amazon.com/Canadian-Cooking/b?ie=UTF8&node=156218011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Canadian,,,
1166,True,https://www.amazon.com/Caribbean-West-Indian-Cooking/b?ie=UTF8&node=156219011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Caribbean & West Indian,,,
1167,True,https://www.amazon.com/European-Cooking/b?ie=UTF8&node=156220011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,,,
1168,True,https://www.amazon.com/Eastern-European-Cooking/b?ie=UTF8&node=156221011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Eastern European,,
1169,True,https://www.amazon.com/English-Scottish-Welsh-Cooking/b?ie=UTF8&node=156222011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,"English, Scottish & Welsh",,
1170,True,https://www.amazon.com/French-Cooking/b?ie=UTF8&node=156224011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,French,,
1171,True,https://www.amazon.com/German-Cooking/b?ie=UTF8&node=156225011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,German,,
1172,True,https://www.amazon.com/Greek-Cooking/b?ie=UTF8&node=156226011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Greek,,
1173,True,https://www.amazon.com/Hungarian-Cooking/b?ie=UTF8&node=156227011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Hungarian,,
1174,True,https://www.amazon.com/Irish-Cooking/b?ie=UTF8&node=156228011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Irish,,
1175,True,https://www.amazon.com/Italian-Cooking/b?ie=UTF8&node=156229011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Italian,,
1176,True,https://www.amazon.com/Mediterranean-Cooking/b?ie=UTF8&node=156230011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Mediterranean,,
1177,True,https://www.amazon.com/Polish-Cooking/b?ie=UTF8&node=156231011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Polish,,
1178,True,https://www.amazon.com/Portuguese-Cooking/b?ie=UTF8&node=156232011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Portuguese,,
1179,True,https://www.amazon.com/Russian-Cooking/b?ie=UTF8&node=156233011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Russian,,
1180,True,https://www.amazon.com/Scandinavian-Cooking/b?ie=UTF8&node=156234011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Scandinavian,,
1181,True,https://www.amazon.com/Spanish-Cooking/b?ie=UTF8&node=156235011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Spanish,,
1182,True,https://www.amazon.com/Turkish-Cooking/b?ie=UTF8&node=156236011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,European,Turkish,,
1183,True,https://www.amazon.com/International-Cooking/b?ie=UTF8&node=156238011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,International,,,
1184,True,https://www.amazon.com/Latin-American-Cooking/b?ie=UTF8&node=156239011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Latin American,,,
1185,True,https://www.amazon.com/Mexican-Cooking/b?ie=UTF8&node=156240011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Mexican,,,
1186,True,https://www.amazon.com/Middle-Eastern-Cooking/b?ie=UTF8&node=156241011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Middle Eastern,,,
1187,True,https://www.amazon.com/Native-American-Cooking/b?ie=UTF8&node=156242011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,Native American,,,
1188,True,https://www.amazon.com/US-Regional-Cooking/b?ie=UTF8&node=156243011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,,,
1189,True,https://www.amazon.com/African-American-Cooking/b?ie=UTF8&node=156244011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,African American,,
1190,True,https://www.amazon.com/Amish-Mennonite-Cooking/b?ie=UTF8&node=156245011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Amish & Mennonite,,
1191,True,https://www.amazon.com/Cajun-Creole-Cooking/b?ie=UTF8&node=156246011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Cajun & Creole,,
1192,True,https://www.amazon.com/California-Cooking/b?ie=UTF8&node=156247011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,California,,
1193,True,https://www.amazon.com/Middle-Atlantic-Cooking/b?ie=UTF8&node=156249011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Middle Atlantic,,
1194,True,https://www.amazon.com/American-Midwest-Cooking/b?ie=UTF8&node=156250011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Midwest,,
1195,True,https://www.amazon.com/New-England-Cooking/b?ie=UTF8&node=156251011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,New England,,
1196,True,https://www.amazon.com/American-Northwest-Cooking/b?ie=UTF8&node=156252011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Northwest,,
1197,True,https://www.amazon.com/American-Soul-Food-Cooking/b?ie=UTF8&node=156253011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Soul Food,,
1198,True,https://www.amazon.com/American-South-Cooking/b?ie=UTF8&node=156254011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,South,,
1199,True,https://www.amazon.com/American-Southwest-Cooking/b?ie=UTF8&node=156255011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,Southwest,,
1200,True,https://www.amazon.com/American-West-Cooking/b?ie=UTF8&node=156256011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Regional & International,U.S. Regional,West,,
1201,True,https://www.amazon.com/Special-Cooking-Appliances/b?ie=UTF8&node=156257011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Appliances,,,,
1202,True,https://www.amazon.com/Special-Diet-Cooking/b?ie=UTF8&node=156258011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,,,,
1203,True,https://www.amazon.com/Baby-Food/b?ie=UTF8&node=6361584011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Baby Food,,,
1204,True,https://www.amazon.com/Cooking-for-Kids/b?ie=UTF8&node=11650855011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,,,
1205,True,https://www.amazon.com/Diabetic-Sugar-Free-Cooking/b?ie=UTF8&node=156259011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Diabetic & Sugar-Free,,
1206,True,https://www.amazon.com/Food-Allergy-Cooking/b?ie=UTF8&node=6361585011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Food Allergies,,
1207,True,https://www.amazon.com/Gluten-Free-Cooking/b?ie=UTF8&node=6361586011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Gluten-Free,,
1208,True,https://www.amazon.com/Healthy-Cooking/b?ie=UTF8&node=156260011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Healthy,,
1209,True,https://www.amazon.com/Heart-Healthy-Cooking/b?ie=UTF8&node=6361587011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Heart Healthy,,
1210,True,https://www.amazon.com/Ketogenic-Cookbooks/b?ie=UTF8&node=15280091011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Ketogenic,,
1211,True,https://www.amazon.com/Kosher-Cooking/b?ie=UTF8&node=156261011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Kosher,,
1212,True,https://www.amazon.com/Low-Carb-Cooking/b?ie=UTF8&node=6361588011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Low Carb,,
1213,True,https://www.amazon.com/Low-Cholesterol-Cooking/b?ie=UTF8&node=156262011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Low Cholesterol,,
1214,True,https://www.amazon.com/Low-Fat-Cooking/b?ie=UTF8&node=156263011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Low Fat,,
1215,True,https://www.amazon.com/Low-Salt-Cooking/b?ie=UTF8&node=156264011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Low Salt,,
1216,True,https://www.amazon.com/Paleo-Cookbooks/b?ie=UTF8&node=15280092011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Diet,Cooking for Kids,Paleo,,
1217,True,https://www.amazon.com/Special-Occasions-Cooking-Food-eBooks/b?ie=UTF8&node=156265011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,,,,
1218,True,https://www.amazon.com/Brunch-Tea-Cooking/b?ie=UTF8&node=156266011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Brunch & Tea,,,
1219,True,https://www.amazon.com/Christmas-Hanukkah-Cooking/b?ie=UTF8&node=156267011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Christmas & Hanukkah,,,
1220,True,https://www.amazon.com/Gourmet-Cooking/b?ie=UTF8&node=156269011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Gourmet,,,
1221,True,https://www.amazon.com/Holiday-Cooking/b?ie=UTF8&node=156270011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Holidays,,,
1222,True,https://www.amazon.com/Party-Planning-Cooking/b?ie=UTF8&node=156271011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Party Planning,,,
1223,True,https://www.amazon.com/Seasonal-Cooking/b?ie=UTF8&node=156272011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Seasonal,,,
1224,True,https://www.amazon.com/Tablesetting-Cooking/b?ie=UTF8&node=156273011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Special Occasions,Tablesetting,,,
1225,True,https://www.amazon.com/Vegan-Vegetarian-Cooking/b?ie=UTF8&node=156274011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Vegan & Vegetarian,,,,
1226,True,https://www.amazon.com/Salad-Cooking/b?ie=UTF8&node=156276011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Vegan & Vegetarian,Salads,,,
1227,True,https://www.amazon.com/Vegan-Cooking/b?ie=UTF8&node=14530437011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Vegan & Vegetarian,Vegan,,,
1228,True,https://www.amazon.com/Vegetable-Cooking/b?ie=UTF8&node=156277011,Kindle Store,Kindle eBooks,"Cookbooks, Food & Wine",Low Budget,Vegan & Vegetarian,Vegan,Vegetables,,
1229,True,https://www.amazon.com/Home-Garden-Lifestyle-Kindle-eBooks/b?ie=UTF8&node=156699011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",,,,,,
1230,True,https://www.amazon.com/Pets-Home-Garden-Lifestyle-eBooks/b?ie=UTF8&node=156700011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,,,,,
1231,True,https://www.amazon.com/Bird-Pet-Care/b?ie=UTF8&node=156701011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Birds,,,,
1232,True,https://www.amazon.com/Cat-Care-Health/b?ie=UTF8&node=156702011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Cats,,,,
1233,True,https://www.amazon.com/Cat-Breeds/b?ie=UTF8&node=156703011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Cats,Breeds,,,
1234,True,https://www.amazon.com/Cat-Care-Health/b?ie=UTF8&node=156704011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Cats,Care & Health,,,
1235,True,https://www.amazon.com/Dog-Care-Health/b?ie=UTF8&node=156705011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Dogs,,,,
1236,True,https://www.amazon.com/Dog-Breeds/b?ie=UTF8&node=156706011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Dogs,Breeds,,,
1237,True,https://www.amazon.com/Dog-Care-Health/b?ie=UTF8&node=156707011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Dogs,Care & Health,,,
1238,True,https://www.amazon.com/Dog-Training/b?ie=UTF8&node=156708011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Dogs,Training,,,
1239,True,https://www.amazon.com/Animal-Care-Pet-Essays/b?ie=UTF8&node=156709011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Essays,,,,
1240,True,https://www.amazon.com/Fish-Aquarium-Care/b?ie=UTF8&node=156710011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Fish & Aquariums,,,,
1241,True,https://www.amazon.com/Horse-Care/b?ie=UTF8&node=156712011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Horses,,,,
1242,True,https://www.amazon.com/Horse-Riding/b?ie=UTF8&node=156714011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Horses,Riding,,,
1243,True,https://www.amazon.com/Horse-Showing-Training/b?ie=UTF8&node=156715011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Horses,Showing & Training,,,
1244,True,https://www.amazon.com/Miscellaneous-Animal-Care-Pets-Kindle-Store/b?ie=UTF8&node=156716011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Miscellaneous,,,,
1245,True,https://www.amazon.com/Reptile-Amphibian-Pet-Care/b?ie=UTF8&node=156717011,Kindle Store,Kindle eBooks,"Crafts, Hobbies & Home",Animal Care & Pets,Reptiles & Amphibians,,,,
