,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
667,True,https://www.amazon.com/Art-Instruction-Reference/b?ie=UTF8&node=154633011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Instruction & Reference,,,,,,
668,True,https://www.amazon.com/Museums-Art-Collections/b?ie=UTF8&node=154641011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Museums & Collections,,,,,,
669,True,https://www.amazon.com/b?ie=UTF8&node=154645011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Other Media,,,,,,
670,True,https://www.amazon.com/Ceramic-Arts/b?ie=UTF8&node=154646011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Other Media,Ceramics,,,,,
671,True,https://www.amazon.com/Conceptual-Arts/b?ie=UTF8&node=154647011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Other Media,Conceptual,,,,,
672,True,https://www.amazon.com/Mixed-Media/b?ie=UTF8&node=154648011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Other Media,Mixed Media,,,,,
673,True,https://www.amazon.com/Mosaic-Arts/b?ie=UTF8&node=154649011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Other Media,Mosaic,,,,,
674,True,https://www.amazon.com/Painting/b?ie=UTF8&node=154650011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Painting,,,,,,
675,True,https://www.amazon.com/Religious-Art/b?ie=UTF8&node=154653011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Religious,,,,,,
676,True,https://www.amazon.com/Sculpture/b?ie=UTF8&node=154654011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Sculpture,,,,,,
677,True,https://www.amazon.com/Art-Subjects-Themes/b?ie=UTF8&node=11650838011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,,,,,,
678,True,https://www.amazon.com/Art-History/b?ie=UTF8&node=154609011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Art History,,,,,
679,True,https://www.amazon.com/Art-History-Criticism/b?ie=UTF8&node=154610011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Art History,Criticism,,,,
680,True,https://www.amazon.com/Regional-Art-History/b?ie=UTF8&node=154612011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Art History,Regional,,,,
681,True,https://www.amazon.com/b?ie=UTF8&node=154621011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Art History,"Schools, Periods & Styles",,,,
682,True,https://www.amazon.com/Erotica/b?ie=UTF8&node=2309013011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Erotica,,,,,
683,True,https://www.amazon.com/Art-Instruction-Reference/b?ie=UTF8&node=154633011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,,,,,
684,True,https://www.amazon.com/Business-of-Art/b?ie=UTF8&node=154634011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Business of Art,,,,
685,True,https://www.amazon.com/Art-Collecting/b?ie=UTF8&node=154635011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Collecting,,,,
686,True,https://www.amazon.com/Color-in-Art/b?ie=UTF8&node=154636011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Color,,,,
687,True,https://www.amazon.com/Figure-Drawing/b?ie=UTF8&node=154637011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Figure Drawing,,,,
688,True,https://www.amazon.com/Art-Reference/b?ie=UTF8&node=154639011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Reference,,,,
689,True,https://www.amazon.com/Art-Study-Teaching/b?ie=UTF8&node=154640011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Instruction & Reference,Study & Teaching,,,,
690,True,https://www.amazon.com/Museums-Art-Collections/b?ie=UTF8&node=154641011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Museums & Collections,,,,,
691,True,https://www.amazon.com/Museum-Studies-Museology/b?ie=UTF8&node=154643011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Museums & Collections,Museums,,,,
692,True,https://www.amazon.com/Private-Museums-Collections/b?ie=UTF8&node=154644011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Museums & Collections,Private,,,,
693,True,https://www.amazon.com/b?ie=UTF8&node=154645011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Other Media,,,,,
694,True,https://www.amazon.com/Ceramic-Arts/b?ie=UTF8&node=154646011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Other Media,Ceramics,,,,
695,True,https://www.amazon.com/Conceptual-Arts/b?ie=UTF8&node=154647011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Other Media,Conceptual,,,,
696,True,https://www.amazon.com/Mixed-Media/b?ie=UTF8&node=154648011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Other Media,Mixed Media,,,,
697,True,https://www.amazon.com/Mosaic-Arts/b?ie=UTF8&node=154649011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Other Media,Mosaic,,,,
698,True,https://www.amazon.com/Painting/b?ie=UTF8&node=154650011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Painting,,,,,
699,True,https://www.amazon.com/Religious-Art/b?ie=UTF8&node=154653011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Religious,,,,,
700,True,https://www.amazon.com/Sculpture/b?ie=UTF8&node=154654011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Sculpture,,,,,
701,True,https://www.amazon.com/Art-Subjects-Themes/b?ie=UTF8&node=11650838011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,,,,,
702,True,https://www.amazon.com/Art-History/b?ie=UTF8&node=154609011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Art History,,,,
703,True,https://www.amazon.com/Erotica/b?ie=UTF8&node=2309013011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Erotica,,,,
704,True,https://www.amazon.com/Art-Instruction-Reference/b?ie=UTF8&node=154633011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Instruction & Reference,,,,
705,True,https://www.amazon.com/Museums-Art-Collections/b?ie=UTF8&node=154641011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Museums & Collections,,,,
706,True,https://www.amazon.com/b?ie=UTF8&node=154645011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Other Media,,,,
707,True,https://www.amazon.com/Painting/b?ie=UTF8&node=154650011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Painting,,,,
708,True,https://www.amazon.com/Religious-Art/b?ie=UTF8&node=154653011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Religious,,,,
709,True,https://www.amazon.com/Sculpture/b?ie=UTF8&node=154654011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Sculpture,,,,
710,True,https://www.amazon.com/Art-Subjects-Themes/b?ie=UTF8&node=11650838011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,Subjects & Themes,Subjects & Themes,Subjects & Themes,,,,
711,True,https://www.amazon.com/Dance/b?ie=UTF8&node=154692011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,,,,,,,,
712,True,https://www.amazon.com/Ballet/b?ie=UTF8&node=154693011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Ballet,,,,,,,
713,True,https://www.amazon.com/Ballroom-Dance/b?ie=UTF8&node=154694011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Ballroom,,,,,,,
714,True,https://www.amazon.com/Classical-Dance/b?ie=UTF8&node=154695011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Classical,,,,,,,
715,True,https://www.amazon.com/Folk-Dance/b?ie=UTF8&node=154696011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Folk,,,,,,,
716,True,https://www.amazon.com/Jazz-Dance/b?ie=UTF8&node=154698011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Jazz,,,,,,,
717,True,https://www.amazon.com/Modern-Dance/b?ie=UTF8&node=154699011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Modern,,,,,,,
718,True,https://www.amazon.com/Dance-Notation/b?ie=UTF8&node=154700011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Notation,,,,,,,
719,True,https://www.amazon.com/Popular-Dance/b?ie=UTF8&node=154701011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Popular,,,,,,,
720,True,https://www.amazon.com/Dance-Reference/b?ie=UTF8&node=154702011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Reference,,,,,,,
721,True,https://www.amazon.com/Tap-Dance/b?ie=UTF8&node=154703011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Tap,,,,,,,
722,True,https://www.amazon.com/Fashion/b?ie=UTF8&node=154656011,Kindle Store,Kindle eBooks,Arts & Photography,Fashion,,,,,,,,
723,True,https://www.amazon.com/Graphic-Design/b?ie=UTF8&node=154657011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,,,,,,,,
724,True,https://www.amazon.com/Airbrush-Graphic-Design/b?ie=UTF8&node=154658011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Airbrush,,,,,,,
725,True,https://www.amazon.com/Animation-Graphic-Design/b?ie=UTF8&node=154659011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Animation,,,,,,,
726,True,https://www.amazon.com/Calligraphy-in-Graphic-Design/b?ie=UTF8&node=154660011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Calligraphy,,,,,,,
727,True,https://www.amazon.com/Cartooning-in-Graphic-Design/b?ie=UTF8&node=154661011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Cartooning,,,,,,,
728,True,https://www.amazon.com/Graphic-Design-Clip-Art/b?ie=UTF8&node=154662011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Clip Art,,,,,,,
729,True,https://www.amazon.com/Commercial-Graphic-Design/b?ie=UTF8&node=154663011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,,,,,,,
730,True,https://www.amazon.com/Commercial-Advertising/b?ie=UTF8&node=154664011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Advertising,,,,,,
731,True,https://www.amazon.com/Annuals-Commercial-Graphic-Design/b?ie=UTF8&node=154665011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Annuals,,,,,,
732,True,https://www.amazon.com/Commercial-Fashion/b?ie=UTF8&node=154666011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Fashion Design,,,,,,
733,True,https://www.amazon.com/Commercial-Illustration/b?ie=UTF8&node=154668011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Illustration,,,,,,
734,True,https://www.amazon.com/Commercial-Science-Illustration/b?ie=UTF8&node=154669011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Science Illustration,,,,,,
735,True,https://www.amazon.com/Graphic-Design/b?ie=UTF8&node=154670011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,,,,,,,
736,True,https://www.amazon.com/Graphic-Design-of-Books/b?ie=UTF8&node=154671011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Books,,,,,,
737,True,https://www.amazon.com/Decorative-Graphic-Design/b?ie=UTF8&node=154672011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Decorative,,,,,,
738,True,https://www.amazon.com/Furniture-Design/b?ie=UTF8&node=154673011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Furniture,,,,,,
739,True,https://www.amazon.com/Textile-Costume/b?ie=UTF8&node=154675011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Textile & Costume,,,,,,
740,True,https://www.amazon.com/Graphic-Design-Drawing/b?ie=UTF8&node=154676011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,,,,,,,
741,True,https://www.amazon.com/Graphic-Design-Pastel-Drawing/b?ie=UTF8&node=154678011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pastel,,,,,,
742,True,https://www.amazon.com/Graphic-Design-Pen-Ink-Drawing/b?ie=UTF8&node=154679011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pen & Ink,,,,,,
743,True,https://www.amazon.com/Graphic-Design-Pencil-Drawing/b?ie=UTF8&node=154680011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pencil,,,,,,
744,True,https://www.amazon.com/Graphic-Design-Drawing-Specific-Objects/b?ie=UTF8&node=154681011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Specific Objects,,,,,,
745,True,https://www.amazon.com/Graphic-Arts/b?ie=UTF8&node=154682011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,,,,,,,
746,True,https://www.amazon.com/Use-of-Color-in-Graphic-Arts/b?ie=UTF8&node=154684011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,Use of Color,,,,,,
747,True,https://www.amazon.com/Use-of-Ornament-in-Graphic-Arts/b?ie=UTF8&node=154685011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,Use of Ornament,,,,,,
748,True,https://www.amazon.com/Lithography/b?ie=UTF8&node=154686011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Lithography,,,,,,,
749,True,https://www.amazon.com/Pop-Culture-in-Graphic-Design/b?ie=UTF8&node=154687011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Pop Culture,,,,,,,
750,True,https://www.amazon.com/Printmaking/b?ie=UTF8&node=154688011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Printmaking,,,,,,,
751,True,https://www.amazon.com/b?ie=UTF8&node=154689011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Silk Screen & Batik,,,,,,,
752,True,https://www.amazon.com/Typography/b?ie=UTF8&node=154690011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Typography,,,,,,,
753,True,https://www.amazon.com/Individual-Artists/b?ie=UTF8&node=154655011,Kindle Store,Kindle eBooks,Arts & Photography,Individual Artists,,,,,,,,
754,True,https://www.amazon.com/Music-Arts-Entertainment-eBooks-Kindle/b?ie=UTF8&node=156302011,Kindle Store,Kindle eBooks,Arts & Photography,Music,,,,,,,,
755,True,https://www.amazon.com/Music-Business/b?ie=UTF8&node=156303011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Business,,,,,,,
756,True,https://www.amazon.com/Music-History-Criticism/b?ie=UTF8&node=156305011,Kindle Store,Kindle eBooks,Arts & Photography,Music,History & Criticism,,,,,,,
757,True,https://www.amazon.com/Music-Instruments-Performers/b?ie=UTF8&node=156306011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,,,,,,,
758,True,https://www.amazon.com/Brass-Instrument-Music/b?ie=UTF8&node=156307011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Brass,,,,,,
759,True,https://www.amazon.com/Guitar-Music/b?ie=UTF8&node=156309011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Guitar,,,,,,
760,True,https://www.amazon.com/Percussion-Instruments/b?ie=UTF8&node=156310011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Percussion,,,,,,
761,True,https://www.amazon.com/Piano-Music/b?ie=UTF8&node=156311011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Piano,,,,,,
762,True,https://www.amazon.com/String-Instruments/b?ie=UTF8&node=156312011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Strings,,,,,,
763,True,https://www.amazon.com/Voice-Music/b?ie=UTF8&node=156313011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Voice,,,,,,
764,True,https://www.amazon.com/Woodwind-Instrument-Music/b?ie=UTF8&node=156314011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Woodwinds,,,,,,
765,True,https://www.amazon.com/Musical-Genres-Arts-Entertainment-eBooks/b?ie=UTF8&node=156315011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,,,,,,,
766,True,https://www.amazon.com/Blues-Music/b?ie=UTF8&node=156317011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Blues,,,,,,
767,True,https://www.amazon.com/Classical-Music/b?ie=UTF8&node=156318011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Classical,,,,,,
768,True,https://www.amazon.com/Contemporary-Christian-Music/b?ie=UTF8&node=156321011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Contemporary Christian,,,,,,
769,True,https://www.amazon.com/Country-Music/b?ie=UTF8&node=156322011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Country,,,,,,
770,True,https://www.amazon.com/Ethnic-International-Music/b?ie=UTF8&node=156323011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,,,,,,
771,True,https://www.amazon.com/Ethnomusicology/b?ie=UTF8&node=156324011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,Ethnomusicology,,,,,
772,True,https://www.amazon.com/International-Music/b?ie=UTF8&node=156326011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,International,,,,,
773,True,https://www.amazon.com/Salsa-Music/b?ie=UTF8&node=156327011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,Salsa,,,,,
774,True,https://www.amazon.com/Folk-Traditional-Music/b?ie=UTF8&node=156330011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Folk & Traditional,,,,,,
775,True,https://www.amazon.com/Heavy-Metal-Music/b?ie=UTF8&node=156332011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Heavy Metal,,,,,,
776,True,https://www.amazon.com/Jazz-Music/b?ie=UTF8&node=156333011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Jazz,,,,,,
777,True,https://www.amazon.com/Lullabies/b?ie=UTF8&node=156334011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Lullabies,,,,,,
778,True,https://www.amazon.com/Military-Marches/b?ie=UTF8&node=156335011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Military Marches,,,,,,
